node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary
0,,-76.5184795,42.4488199,0,,primary,0
100,,-76.5178568,42.449712,1,,primary,0
101,,-76.5179124,42.4497598,1,,primary,0
1,,-76.5185419,42.4488633,0,,primary,0
200,,-76.5005272,42.4460402,2,,unclassified,0
300,,-76.5011723,42.4468401,3,,unclassified,0
301,,-76.5012444,42.4468065,3,,unclassified,0
201,,-76.5006002,42.4460079,2,,unclassified,0
302,,-76.5012653,42.4469623,3,,unclassified,0
400,,-76.5019117,42.4477621,4,,tertiary,0
401,,-76.5019849,42.44773,4,,tertiary,0
303,,-76.5013424,42.446935,3,,unclassified,0
500,,-76.4594323,42.4293707,5,,unclassified,0
600,6,-76.459104,42.429974,6,,residential,-1
601,6,-76.4591889,42.42997,6,,residential,1
501,,-76.4594769,42.4294244,5,,unclassified,0
700,7,-76.5106572,42.4233801,7,,residential,1
800,,-76.5090236,42.4242639,8,,tertiary,0
801,,-76.5090298,42.4243311,8,,tertiary,0
701,7,-76.5106976,42.4234356,7,,residential,-1
900,,-76.4951656,42.4313195,9,,unclassified,0
1000,10,-76.4951531,42.4309352,10,,residential,-1
1001,10,-76.4950681,42.4309369,10,,residential,1
901,,-76.4950805,42.431321,9,,unclassified,0
1100,,-76.503428,42.4308075,11,,tertiary,0
1200,,-76.5034812,42.4316925,12,,tertiary,0
1201,,-76.5036087,42.4316883,12,,tertiary,0
1101,,-76.5035531,42.4307629,11,,tertiary,0
1300,,-76.5333997,42.4137255,13,,trunk,0
1400,,-76.5343706,42.4148087,14,,residential,0
1401,,-76.5344594,42.4148026,14,,residential,0
1301,,-76.5334709,42.413691,13,,trunk,0
1500,,-76.4786439,42.4741552,15,,residential,0
1600,,-76.4774079,42.4748878,16,,residential,0
1601,,-76.4774442,42.4749448,16,,residential,0
1501,,-76.4786957,42.4742052,15,,residential,0
1602,,-76.4772314,42.4749482,16,,residential,0
1700,,-76.4761705,42.4750465,17,,residential,0
1701,,-76.4761681,42.4751095,17,,residential,0
1603,,-76.4772676,42.4750056,16,,residential,0
1702,,-76.4759765,42.4750415,17,,residential,0
1800,,-76.4747527,42.475007,18,,residential,0
1801,,-76.4747498,42.47507,18,,residential,0
1703,,-76.475973,42.4751045,17,,residential,0
1802,,-76.4745559,42.4750059,18,,residential,0
1900,,-76.4726234,42.4758534,19,,residential,0
1901,,-76.4726844,42.4758974,19,,residential,0
1803,,-76.4745575,42.4750689,18,,residential,0
1902,,-76.4724887,42.4759586,19,,residential,0
2000,,-76.4720783,42.4783709,20,,tertiary,0
2001,,-76.4721627,42.4783628,20,,tertiary,0
1903,,-76.4725514,42.4760013,19,,residential,0
2100,,-76.4416099,42.4320783,21,,tertiary,0
2200,,-76.443209,42.4427521,22,,residential,0
2201,,-76.4432927,42.4427639,22,,residential,0
2101,,-76.441694,42.432088,21,,tertiary,0
2300,,-76.4413101,42.4488164,23,,residential,0
2400,24,-76.4413235,42.4483807,24,,residential,-1
2401,24,-76.4412384,42.4483794,24,,residential,1
2301,,-76.441225,42.4488148,23,,residential,0
2500,,-76.4971153,42.4439198,25,,tertiary,0
2600,,-76.4992095,42.4447526,26,,tertiary,0
2700,,-76.4907949,42.4642546,27,,tertiary,0
2800,,-76.4922065,42.4625797,28,,residential,0
2801,,-76.4921838,42.4625116,28,,residential,0
2701,,-76.4907938,42.4641915,27,,tertiary,0
2802,,-76.492366,42.4625828,28,,residential,0
2900,,-76.4939838,42.4636392,29,,residential,0
2901,,-76.4940383,42.4635904,29,,residential,0
2803,,-76.4923807,42.4625173,28,,residential,0
2902,,-76.4941435,42.4637271,29,,residential,0
3000,,-76.4948207,42.4637777,30,,residential,0
3001,,-76.4947843,42.4637207,30,,residential,0
2903,,-76.4941901,42.4636743,29,,residential,0
2904,,-76.4940102,42.4637152,29,,residential,0
3100,,-76.4946167,42.4645859,31,,residential,0
3101,,-76.4946938,42.4645591,31,,residential,0
2905,,-76.4940883,42.4637411,29,,residential,0
3102,,-76.4947744,42.464746,31,,residential,0
3103,,-76.4947476,42.4647509,31,,residential,0
3104,,-76.4946506,42.46477,31,,residential,0
3105,,-76.4948521,42.4647009,31,,residential,0
3200,,-76.52864,42.4600216,32,,primary,0
3300,,-76.5270073,42.4603218,33,,residential,0
3301,,-76.5269591,42.4603738,33,,residential,0
3201,,-76.5286986,42.4600674,32,,primary,0
3302,,-76.5268647,42.4602337,33,,residential,0
3400,,-76.5266626,42.4599206,34,,residential,0
3401,,-76.5267198,42.4598739,34,,residential,0
3303,,-76.5268042,42.4602781,33,,residential,0
3500,,-76.4908135,42.4554555,35,,tertiary,0
3600,,-76.4920012,42.4560363,36,,residential,0
3601,,-76.4920538,42.4559867,36,,residential,0
3501,,-76.4908169,42.4553924,35,,tertiary,0
3800,,-76.4822584,42.4815147,38,,motorway,0
3900,,-76.4844952,42.4818251,39,,tertiary,0
4100,,-76.5510323,42.4092068,41,,residential,0
4200,42,-76.5597468,42.4117868,42,,residential,-1
4201,42,-76.5597783,42.4117282,42,,residential,1
4101,,-76.5510499,42.4091451,41,,residential,0
4300,,-76.5113744,42.4924408,43,,primary,0
4400,44,-76.5117351,42.4904152,44,,residential,-1
4401,44,-76.5116499,42.4904159,44,,residential,1
4301,,-76.5113934,42.4923793,43,,primary,0
4500,45,-76.4756199,42.4485001,45,,residential,1
4600,,-76.4744925,42.4485167,46,,residential,0
4601,,-76.4744741,42.4485782,46,,residential,0
4501,45,-76.4756431,42.4485607,45,,residential,-1
4700,,-76.4734302,42.437814,47,,residential,0
4800,,-76.4742812,42.4390085,48,,residential,0
4801,,-76.4742773,42.4389456,48,,residential,0
4701,,-76.4735155,42.4378086,47,,residential,0
4900,,-76.5363739,42.4360598,49,,unclassified,0
5000,50,-76.5364321,42.4378017,50,,residential,-1
5001,50,-76.5365171,42.4378002,50,,residential,1
4901,,-76.5364589,42.4360583,49,,unclassified,0
5100,,-76.5177057,42.4546395,51,,secondary,0
5200,,-76.5160884,42.4554636,52,,unclassified,0
5201,,-76.5161533,42.4555044,52,,unclassified,0
5101,,-76.5177308,42.4546997,51,,secondary,0
5202,,-76.5159624,42.4555732,52,,unclassified,0
5300,,-76.5135175,42.4571601,53,,unclassified,0
5301,,-76.513575,42.4572066,53,,unclassified,0
5203,,-76.5160271,42.4556142,52,,unclassified,0
5302,,-76.5133738,42.457257,53,,unclassified,0
5400,,-76.512888,42.4575841,54,,unclassified,0
5401,,-76.5129453,42.4576307,54,,unclassified,0
5303,,-76.5134311,42.4573037,53,,unclassified,0
5600,,-76.4853798,42.4806212,56,,motorway,0
5700,,-76.4990266,42.4777631,57,,tertiary,0
5900,,-76.4985883,42.4785093,59,,motorway,0
6000,,-76.4990567,42.4778222,60,,tertiary,0
6100,,-76.5528409,42.4479332,61,,primary,0
6200,62,-76.5517955,42.4516086,62,,residential,-1
6201,62,-76.5518803,42.4516138,62,,residential,1
6101,,-76.5529258,42.4479284,61,,primary,0
6300,63,-76.4385999,42.4298413,63,,residential,1
6400,,-76.4387163,42.4314401,64,,tertiary,0
6401,,-76.4387983,42.4314572,64,,tertiary,0
6301,63,-76.4386847,42.4298463,63,,residential,-1
6500,65,-76.4785615,42.4577765,65,,residential,1
6600,,-76.4783879,42.4568791,66,,residential,0
6601,,-76.478304,42.4568897,66,,residential,0
6501,65,-76.4784765,42.4577796,65,,residential,-1
6700,,-76.5140251,42.4330382,67,,residential,0
6800,,-76.5141274,42.4330368,68,,residential,0
6801,,-76.5141259,42.4329738,68,,residential,0
6701,,-76.5140236,42.4329752,67,,residential,0
6802,,-76.5142479,42.4330371,68,,residential,0
6900,,-76.5148147,42.4330405,69,,residential,0
6901,,-76.5148339,42.432979,69,,residential,0
6803,,-76.5142486,42.4329741,68,,residential,0
6902,,-76.5149349,42.4330603,69,,residential,0
7000,,-76.5150351,42.4330746,70,,residential,0
7001,,-76.5150511,42.4330127,70,,residential,0
6903,,-76.5149509,42.4329984,69,,residential,0
7200,,-76.5084635,42.4450413,72,,tertiary,0
7300,,-76.5143877,42.4322612,73,,residential,0
7400,,-76.5133274,42.4323309,74,,residential,0
7401,,-76.513365,42.4323874,74,,residential,0
7301,,-76.5143921,42.4323242,73,,residential,0
7402,,-76.5132148,42.4323753,74,,residential,0
7500,,-76.5131199,42.4324238,75,,residential,0
7501,,-76.5131682,42.4324757,75,,residential,0
7403,,-76.5132631,42.4324272,74,,residential,0
7502,,-76.5130191,42.432472,75,,residential,0
7600,,-76.5124644,42.4327328,76,,residential,0
7601,,-76.5125099,42.432786,76,,residential,0
7503,,-76.5130646,42.4325252,75,,residential,0
7700,,-76.4811847,42.4895807,77,,residential,0
7800,78,-76.4787174,42.4896373,78,,residential,-1
7801,78,-76.4787201,42.4897003,78,,residential,1
7701,,-76.4811873,42.4896437,77,,residential,0
7900,,-76.5132218,42.4539028,79,,unclassified,0
8000,,-76.5135649,42.4546651,80,,unclassified,0
8001,,-76.5136437,42.4546414,80,,unclassified,0
7901,,-76.5133058,42.4539133,79,,unclassified,0
8100,,-76.5054668,42.4525238,81,,unclassified,0
8200,,-76.5045548,42.4529314,82,,unclassified,0
8201,,-76.5046273,42.4529645,82,,unclassified,0
8101,,-76.5055098,42.4525782,81,,unclassified,0
8400,,-76.5002441,42.4623216,84,,primary,0
8500,,-76.4983389,42.4799123,85,,motorway,0
8700,,-76.5179204,42.4069996,87,,unclassified,0
8800,88,-76.5165568,42.4069006,88,,residential,-1
8801,88,-76.5165486,42.4069634,88,,residential,1
8701,,-76.5179122,42.4070624,87,,unclassified,0
8900,,-76.5179271,42.4063796,89,,unclassified,0
9000,90,-76.5170605,42.4063894,90,,residential,-1
9001,90,-76.5170619,42.4064524,90,,residential,1
8901,,-76.5179285,42.4064426,89,,unclassified,0
9100,,-76.5149993,42.4535395,91,,unclassified,0
9200,,-76.51544,42.4533094,92,,unclassified,0
9201,,-76.5154041,42.4532522,92,,unclassified,0
9101,,-76.5149475,42.4534887,91,,unclassified,0
9300,93,-76.4666114,42.4418078,93,,residential,1
9400,,-76.4686253,42.4421101,94,,residential,0
9401,,-76.4685902,42.4420526,94,,residential,0
9301,93,-76.4666271,42.4417458,93,,residential,-1
9500,95,-76.5042024,42.4729296,95,,residential,1
9600,,-76.5053209,42.4746654,96,,primary,0
9601,,-76.5053583,42.4747225,96,,primary,0
9501,95,-76.5042796,42.472903,95,,residential,-1
9700,97,-76.5004156,42.4667987,97,,residential,1
9800,,-76.5003516,42.4670594,98,,primary,0
9801,,-76.5004307,42.4670828,98,,primary,0
9701,97,-76.5004884,42.4668314,97,,residential,-1
9900,,-76.5187378,42.4383689,99,,unclassified,0
10000,,-76.5191475,42.4383984,100,,unclassified,0
10200,,-76.4744441,42.4476445,102,,tertiary,0
10300,,-76.4737163,42.4476424,103,,tertiary,0
10400,,-76.4737147,42.4479151,104,,residential,0
10401,,-76.4737998,42.4479154,104,,residential,0
10301,,-76.4738014,42.4476406,103,,tertiary,0
10500,,-76.4718769,42.4506267,105,,residential,0
10600,,-76.4715101,42.451658,106,,tertiary,0
10601,,-76.4715153,42.4517209,106,,tertiary,0
10501,,-76.4719621,42.4506253,105,,residential,0
10700,,-76.4884105,42.4453969,107,,tertiary,0
10800,108,-76.4895636,42.4462868,108,,residential,-1
10801,108,-76.4895405,42.4462261,108,,residential,1
10701,,-76.488485,42.4453665,107,,tertiary,0
7201,,-76.5084685,42.4451351,72,,tertiary,0
11100,,-76.4985905,42.4628096,111,,tertiary,0
11200,,-76.498383,42.463015,112,,primary,0
11400,,-76.4832603,42.4803146,114,,tertiary,0
11600,,-76.5062292,42.4534936,116,,unclassified,0
11700,,-76.5049709,42.4539273,117,,unclassified,0
11701,,-76.5049817,42.4539898,117,,unclassified,0
11601,,-76.5062744,42.453547,116,,unclassified,0
11702,,-76.5047779,42.4539454,117,,unclassified,0
11800,118,-76.5037749,42.4565513,118,,unclassified,-1
11801,118,-76.5038084,42.4564934,118,,unclassified,1
11703,,-76.5047887,42.454008,117,,unclassified,0
11900,,-76.4703561,42.4437921,119,,primary,0
12000,,-76.4703845,42.4440939,120,,residential,0
12001,,-76.4704696,42.4440913,120,,residential,0
11901,,-76.4704404,42.4437831,119,,primary,0
12100,,-76.5271477,42.4265675,121,,primary,0
12200,,-76.5236894,42.4266158,122,,residential,0
12201,,-76.5236918,42.4266788,122,,residential,0
12101,,-76.5271477,42.4266305,121,,primary,0
12202,,-76.5234997,42.4266124,122,,residential,0
12300,123,-76.5234234,42.426608,123,,residential,-1
12301,123,-76.5234168,42.4266709,123,,residential,1
12203,,-76.5234931,42.4266753,122,,residential,0
12400,,-76.4423859,42.4504269,124,,residential,0
12500,,-76.442894,42.4513326,125,,residential,0
12501,,-76.4429696,42.4513616,125,,residential,0
12401,,-76.4424709,42.4504229,124,,residential,0
12502,,-76.442865,42.451488,125,,residential,0
12600,,-76.4415919,42.4515633,126,,residential,0
12601,,-76.4415268,42.4516039,126,,residential,0
12503,,-76.4429484,42.4514753,125,,residential,0
12700,127,-76.4970741,42.4330622,127,,service,1
12800,,-76.5012339,42.4292968,128,,service,0
12900,,-76.5082847,42.4357085,129,,unclassified,0
13000,,-76.5093887,42.4360379,130,,unclassified,0
13001,,-76.5094526,42.4359963,130,,unclassified,0
12901,,-76.5082744,42.4356459,129,,unclassified,0
13100,,-76.4785166,42.4555953,131,,residential,0
6602,,-76.4782776,42.4567448,66,,residential,0
6603,,-76.4783623,42.4567386,66,,residential,0
13101,,-76.4785968,42.4556164,131,,residential,0
13200,,-76.4747246,42.434632,132,,residential,0
13300,133,-76.4747532,42.4350508,133,,residential,-1
13301,133,-76.4748382,42.4350474,133,,residential,1
13201,,-76.4748096,42.43463,132,,residential,0
13400,,-76.4835314,42.4868235,134,,tertiary,0
13500,,-76.4835677,42.4875628,135,,residential,0
13501,,-76.4836518,42.4875529,135,,residential,0
13401,,-76.4836155,42.4868139,134,,tertiary,0
13502,,-76.4835862,42.4877022,135,,residential,0
13600,136,-76.483602,42.4879938,136,,residential,-1
13601,136,-76.4836871,42.4879913,136,,residential,1
13503,,-76.4836713,42.4876997,135,,residential,0
13700,,-76.490058,42.4650908,137,,residential,0
13800,,-76.4867206,42.4637047,138,,residential,0
13801,,-76.4867157,42.4637677,138,,residential,0
13701,,-76.4900663,42.4651535,137,,residential,0
13802,,-76.4865215,42.4637045,138,,residential,0
13900,,-76.4841633,42.4645289,139,,residential,0
13901,,-76.484202,42.4645853,139,,residential,0
13803,,-76.4865262,42.4637675,138,,residential,0
13902,,-76.4839894,42.4645935,139,,residential,0
14000,,-76.4799055,42.4697027,140,,tertiary,0
14001,,-76.4799791,42.4697343,140,,tertiary,0
13903,,-76.484028,42.4646497,139,,residential,0
14100,,-76.4858304,42.4910735,141,,residential,0
14200,142,-76.4856599,42.4899167,142,,residential,-1
14201,142,-76.4855748,42.4899131,142,,residential,1
14101,,-76.4857476,42.4910884,141,,residential,0
14300,,-76.4662884,42.4270555,143,,residential,0
14400,,-76.46719,42.42627,144,,trunk,0
14401,,-76.4671252,42.4262292,144,,trunk,0
14301,,-76.4662236,42.4270147,143,,residential,0
14600,,-76.5008426,42.4544822,146,,motorway,0
14700,,-76.484263,42.4367751,147,,residential,0
14800,,-76.484787,42.4365169,148,,trunk,0
14900,,-76.4883234,42.4376267,149,,residential,0
15000,,-76.4884661,42.438606,150,,trunk,0
15001,,-76.4885512,42.4386039,150,,trunk,0
14901,,-76.4884058,42.4376107,149,,residential,0
15100,,-76.5076655,42.4265335,151,,unclassified,0
15200,,-76.5077652,42.4283016,152,,tertiary,0
15201,,-76.5078501,42.4283056,152,,tertiary,0
15101,,-76.5077417,42.4265047,151,,unclassified,0
15300,,-76.5081233,42.4282797,153,,trunk,0
15400,,-76.5081018,42.4283191,154,,trunk,0
15401,,-76.5082399,42.4283604,154,,trunk,0
15301,,-76.5082538,42.4283347,153,,trunk,0
15500,,-76.4695341,42.4295672,155,,tertiary,0
15600,,-76.4695769,42.4300238,156,,residential,0
15601,,-76.4696618,42.4300194,156,,residential,0
15501,,-76.469619,42.4295628,155,,tertiary,0
15602,,-76.46959,42.4301675,156,,residential,0
15700,,-76.469918,42.4308206,157,,residential,0
15701,,-76.469993,42.4307908,157,,residential,0
15603,,-76.4696749,42.4301633,156,,residential,0
15702,,-76.470007,42.4309477,157,,residential,0
15800,,-76.4708656,42.4322155,158,,residential,0
15801,,-76.4709416,42.4321872,158,,residential,0
15703,,-76.470083,42.4309194,157,,residential,0
15900,,-76.4742769,42.4378396,159,,tertiary,0
4802,,-76.4743309,42.4389028,48,,residential,0
4803,,-76.474416,42.4389008,48,,residential,0
15901,,-76.474362,42.4378393,159,,tertiary,0
16000,,-76.4802597,42.4746229,160,,residential,0
16100,161,-76.4801107,42.4736976,161,,residential,-1
16101,161,-76.4800271,42.4737098,161,,residential,1
16001,,-76.4801751,42.4746298,160,,residential,0
16200,162,-76.463423,42.4696964,162,,residential,1
16300,,-76.4645078,42.4698483,163,,tertiary,0
16301,,-76.4645056,42.4697853,163,,tertiary,0
16201,162,-76.4634475,42.469636,162,,residential,-1
16400,,-76.4952747,42.4293062,164,,tertiary,0
16500,,-76.495441,42.4295638,165,,unclassified,0
16501,,-76.4955287,42.4295624,165,,unclassified,0
16401,,-76.4953508,42.4292781,164,,tertiary,0
16502,,-76.4954335,42.4296985,165,,unclassified,0
16600,,-76.4925105,42.4304258,166,,tertiary,0
16601,,-76.4925229,42.4304882,166,,tertiary,0
16503,,-76.4955178,42.4297099,165,,unclassified,0
16700,,-76.47597,42.4433682,167,,primary,0
16800,,-76.4761317,42.4433406,168,,primary,0
16801,,-76.4760935,42.4432177,168,,primary,0
16701,,-76.4759318,42.4432453,167,,primary,0
16900,,-76.4422818,42.4502494,169,,residential,0
17000,,-76.442191,42.4492567,170,,residential,0
17001,,-76.4421107,42.4492818,170,,residential,0
16901,,-76.442197,42.4502542,169,,residential,0
17002,,-76.4420668,42.4491331,170,,residential,0
2302,,-76.4413689,42.4488714,23,,residential,0
2303,,-76.4413516,42.4489331,23,,residential,0
17003,,-76.4420107,42.4491807,170,,residential,0
2304,,-76.4411686,42.4488546,23,,residential,0
17100,,-76.4404467,42.4489655,171,,residential,0
17101,,-76.4404644,42.4490272,171,,residential,0
2305,,-76.4411669,42.4489176,23,,residential,0
17200,172,-76.4408298,42.4499555,172,,residential,1
17300,,-76.4405074,42.4499735,173,,residential,0
17301,,-76.4405137,42.4500363,173,,residential,0
17201,172,-76.4408361,42.4500183,172,,residential,-1
17302,,-76.4403136,42.4499836,173,,residential,0
17400,174,-76.4402073,42.4499888,174,,residential,-1
17401,174,-76.4402129,42.4500517,174,,residential,1
17303,,-76.4403192,42.4500465,173,,residential,0
17102,,-76.44032,42.4490839,171,,residential,0
17304,,-76.440367,42.4499396,173,,residential,0
17305,,-76.440452,42.449937,173,,residential,0
17103,,-76.4404051,42.4490825,171,,residential,0
17500,,-76.4651202,42.4365196,175,,tertiary,0
17600,,-76.4724272,42.4377283,176,,tertiary,0
17601,,-76.472431,42.4376654,176,,tertiary,0
17501,,-76.4651541,42.4364618,175,,tertiary,0
17602,,-76.4726212,42.4377352,176,,tertiary,0
4702,,-76.4733633,42.4377672,47,,residential,0
4703,,-76.4733679,42.4377043,47,,residential,0
17603,,-76.4726257,42.4376723,176,,tertiary,0
4704,,-76.473558,42.4377744,47,,residential,0
15902,,-76.4742201,42.4377959,159,,tertiary,0
15903,,-76.4742235,42.4377329,159,,tertiary,0
4705,,-76.4735617,42.4377114,47,,residential,0
15904,,-76.4743429,42.4377991,159,,tertiary,0
17700,,-76.4744304,42.4377997,177,,tertiary,0
17701,,-76.4744313,42.4377367,177,,tertiary,0
15905,,-76.4743438,42.4377361,159,,tertiary,0
17800,,-76.4851983,42.4376509,178,,primary,0
17900,,-76.485736,42.4374774,179,,primary,0
17901,,-76.4857431,42.4373909,179,,primary,0
17801,,-76.4851109,42.4375932,178,,primary,0
17902,,-76.4860083,42.4373898,179,,primary,0
18000,,-76.4860287,42.4373793,180,,trunk,0
18001,,-76.4859913,42.4373021,180,,trunk,0
17903,,-76.4859181,42.4373346,179,,primary,0
18100,,-76.5221052,42.4408616,181,,residential,0
18200,182,-76.5225985,42.4407585,182,,residential,-1
18201,182,-76.5225828,42.4406966,182,,residential,1
18101,,-76.5220706,42.440804,181,,residential,0
18300,,-76.4680401,42.4587526,183,,tertiary,0
18400,184,-76.458382,42.4614186,184,,unclassified,-1
18401,184,-76.4584273,42.4614735,184,,unclassified,1
18301,,-76.4680425,42.4588157,183,,tertiary,0
18500,,-76.4333274,42.4547027,185,,unclassified,0
18600,,-76.4322107,42.4542976,186,,unclassified,0
18601,,-76.4321332,42.4542716,186,,unclassified,0
18501,,-76.4334025,42.4547324,185,,unclassified,0
18700,,-76.4955111,42.41981,187,,unclassified,0
18800,,-76.4956449,42.4200412,188,,unclassified,0
18801,,-76.4955332,42.4200192,188,,unclassified,0
18701,,-76.495538,42.4198698,187,,unclassified,0
18900,,-76.5056983,42.4411812,189,,tertiary,0
19000,,-76.5057587,42.4423293,190,,unclassified,0
19001,,-76.5058437,42.4423268,190,,unclassified,0
18901,,-76.5057833,42.4411787,189,,tertiary,0
19002,,-76.5057662,42.4424732,190,,unclassified,0
19100,,-76.5058057,42.4432382,191,,unclassified,0
19101,,-76.5058908,42.4432358,191,,unclassified,0
19003,,-76.5058513,42.4424708,190,,unclassified,0
19102,,-76.5058132,42.4433822,191,,unclassified,0
19200,,-76.505862,42.4443306,192,,tertiary,0
19201,,-76.505947,42.4443284,192,,tertiary,0
19103,,-76.5058982,42.4433798,191,,unclassified,0
19300,,-76.4917713,42.4731852,193,,residential,0
19400,,-76.4944909,42.4742777,194,,residential,0
19401,,-76.4944794,42.4742152,194,,residential,0
19301,,-76.4917662,42.4731222,193,,residential,0
19500,,-76.4809427,42.4192086,195,,residential,0
19600,,-76.4809647,42.419204,196,,residential,0
19601,,-76.4809413,42.4191434,196,,residential,0
19501,,-76.4809193,42.419148,195,,residential,0
19602,,-76.4809362,42.4191561,196,,residential,0
19502,,-76.480935,42.419158,195,,residential,0
19503,,-76.4808096,42.4192107,195,,residential,0
19603,,-76.4809748,42.4192479,196,,residential,0
19700,,-76.48136,42.4187635,197,,residential,0
19604,,-76.4809772,42.4190904,196,,residential,0
19605,,-76.4810544,42.4191168,196,,residential,0
19701,,-76.481424,42.418805,197,,residential,0
15002,,-76.488473,42.4387501,150,,trunk,0
19800,,-76.4885621,42.4406311,198,,unclassified,0
19801,,-76.4886472,42.4406289,198,,unclassified,0
15003,,-76.488558,42.4387478,150,,trunk,0
19802,,-76.488569,42.4407751,198,,unclassified,0
19900,,-76.488606,42.4415311,199,,tertiary,0
19901,,-76.488691,42.4415289,199,,tertiary,0
19803,,-76.488654,42.4407729,198,,unclassified,0
20000,,-76.4838455,42.423362,200,,residential,0
20100,,-76.4825777,42.4226106,201,,residential,0
20101,,-76.4825803,42.4226736,201,,residential,0
20001,,-76.4837723,42.4233942,200,,residential,0
20200,,-76.4877086,42.4490478,202,,tertiary,0
20300,,-76.4874483,42.4464078,203,,tertiary,0
20301,,-76.4873756,42.4464407,203,,tertiary,0
20201,,-76.4876235,42.4490491,202,,tertiary,0
20400,,-76.4877315,42.4495205,204,,tertiary,0
20500,,-76.4877174,42.4492496,205,,tertiary,0
20501,,-76.4876323,42.4492492,205,,tertiary,0
20401,,-76.4876495,42.4495546,204,,tertiary,0
20600,,-76.4875929,42.4446278,206,,residential,0
20700,,-76.4875776,42.4439162,207,,residential,0
20800,,-76.4988274,42.4386407,208,,tertiary,0
20900,,-76.4976446,42.438671,209,,trunk,0
21000,,-76.4968211,42.4368709,210,,secondary,0
21100,,-76.4987246,42.4352116,211,,tertiary,0
21200,,-76.4833801,42.4603572,212,,residential,0
21300,,-76.4832593,42.4598944,213,,residential,0
21301,,-76.4831742,42.4598956,213,,residential,0
21201,,-76.4832965,42.4603693,212,,residential,0
21400,,-76.4831937,42.4597359,214,,residential,0
21302,,-76.4831776,42.4597995,213,,residential,0
21303,,-76.4832613,42.4598111,213,,residential,0
21401,,-76.4832774,42.4597475,214,,residential,0
21304,,-76.4831585,42.4597564,213,,residential,0
21402,,-76.4831338,42.4597221,214,,residential,0
21403,,-76.4832196,42.4596562,214,,residential,0
21305,,-76.4831106,42.4598085,213,,residential,0
21500,,-76.4586273,42.4684401,215,,residential,0
21600,,-76.4555438,42.4684497,216,,residential,0
21601,,-76.4555448,42.4685127,216,,residential,0
21501,,-76.4586311,42.4685031,215,,residential,0
21700,,-76.4812852,42.4563847,217,,tertiary,0
21800,,-76.4820794,42.4585656,218,,tertiary,0
21801,,-76.482163,42.4585775,218,,tertiary,0
21701,,-76.4813657,42.4563642,217,,tertiary,0
21802,,-76.4820327,42.4587014,218,,tertiary,0
21900,,-76.481936,42.4604755,219,,tertiary,0
21901,,-76.4820155,42.4604531,219,,tertiary,0
21803,,-76.4821139,42.4587205,218,,tertiary,0
21902,,-76.48201,42.4606102,219,,tertiary,0
22000,,-76.4826005,42.4612609,220,,tertiary,0
22001,,-76.4826721,42.4612268,220,,tertiary,0
21903,,-76.4820881,42.4605851,219,,tertiary,0
22100,,-76.462224,42.4481045,221,,tertiary,0
22200,,-76.4649118,42.448506,222,,residential,0
22201,,-76.4648875,42.4484456,222,,residential,0
22101,,-76.4622184,42.4480391,221,,tertiary,0
22300,,-76.4827908,42.4475025,223,,tertiary,0
22400,,-76.4826657,42.4452404,224,,tertiary,0
22401,,-76.4825806,42.4452418,224,,tertiary,0
22301,,-76.482706,42.4475083,223,,tertiary,0
22500,,-76.473713,42.455387,225,,tertiary,0
22600,,-76.4809524,42.4526009,226,,tertiary,0
22601,,-76.480985,42.4525086,226,,tertiary,0
22501,,-76.4736861,42.4552946,225,,tertiary,0
22700,,-76.4751406,42.4313548,227,,trunk,0
22800,,-76.4770965,42.4322224,228,,trunk,0
22801,,-76.4771389,42.4321677,228,,trunk,0
22701,,-76.4751871,42.431302,227,,trunk,0
22802,,-76.4772634,42.4322952,228,,trunk,0
22900,,-76.4782147,42.43272,229,,trunk,0
22901,,-76.4782604,42.4326668,229,,trunk,0
22803,,-76.4773072,42.4322411,228,,trunk,0
22902,,-76.478384,42.4327947,229,,trunk,0
23000,,-76.4794486,42.4333297,230,,trunk,0
23001,,-76.4795043,42.433282,230,,trunk,0
22903,,-76.4784252,42.4327396,229,,trunk,0
23002,,-76.479582,42.433428,230,,trunk,0
23100,,-76.4819432,42.4347595,231,,trunk,0
23101,,-76.4819836,42.434704,231,,trunk,0
23003,,-76.479646,42.4333865,230,,trunk,0
23102,,-76.4821069,42.4348319,231,,trunk,0
23200,,-76.4843806,42.4362009,232,,trunk,0
23201,,-76.4844366,42.4361535,232,,trunk,0
23103,,-76.4821536,42.4347793,231,,trunk,0
23202,,-76.4845266,42.4362959,232,,trunk,0
14801,,-76.4847669,42.436453,148,,trunk,0
14802,,-76.4848232,42.4364057,148,,trunk,0
23203,,-76.4845829,42.4362486,232,,trunk,0
14803,,-76.4849113,42.4365489,148,,trunk,0
23300,,-76.485032,42.4366352,233,,trunk,0
23301,,-76.4850911,42.4365898,233,,trunk,0
14804,,-76.4849684,42.4365021,148,,trunk,0
23302,,-76.4851766,42.4367337,233,,trunk,0
18002,,-76.4859885,42.4372509,180,,trunk,0
18003,,-76.4860434,42.4372027,180,,trunk,0
23303,,-76.4852327,42.4366863,233,,trunk,0
23400,234,-76.4937288,42.4824498,234,,residential,1
23500,,-76.4937391,42.4827627,235,,residential,0
23501,,-76.4938242,42.4827612,235,,residential,0
23401,234,-76.4938139,42.4824483,234,,residential,-1
23502,,-76.4937685,42.4829118,235,,residential,0
23600,236,-76.4938633,42.4831688,236,,residential,-1
