link_id,tmc_corridor_name,tmc_road_sequence,tmc,link_type_name,from_node_id,to_node_id,geometry,link_type_code,FT,AT,nlanes,link_distance_VDF,free_speed,capacity,k_critical,v_congestion_cutoff,AM_Volume,AM_speed_BPR,AM_speed_QVDF, AM_t0,AM_t3,AM_P, AM_D,AM_DC_ratio,AM_mu,AM_gamma,vh06,vh07,vh08,vh09,vh10,vh11,vh12,vh13,vh14,vh15,vh16,vh17,vh18,vh19,vrh06,vrh07,vrh08,vrh09,vrh10,vrh11,vrh12,vrh13,vrh14,vrh15,vrh16,vrh17,vrh18,vrh19,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,vr06:00,vr06:15,vr06:30,vr06:45,vr07:00,vr07:15,vr07:30,vr07:45,vr08:00,vr08:15,vr08:30,vr08:45,vr09:00,vr09:15,vr09:30,vr09:45,vr10:00,vr10:15,vr10:30,vr10:45,vr11:00,vr11:15,vr11:30,vr11:45,vr12:00,vr12:15,vr12:30,vr12:45,vr13:00,vr13:15,vr13:30,vr13:45,vr14:00,vr14:15,vr14:30,vr14:45,vr15:00,vr15:15,vr15:30,vr15:45,vr16:00,vr16:15,vr16:30,vr16:45,vr17:00,vr17:15,vr17:30,vr17:45,vr18:00,vr18:15,vr18:30,vr18:45,vr19:00,vr19:15,vr19:30,vr19:45,
2295,network_wide,-1,,tertiary,561,1307,"LINESTRING (-76.4942465 42.4394920, -76.4941831 42.4394861, -76.4937177 42.4394349)",,1,1,0,0.027315,48.000000,1200.000000,45.000000,40.799999,235.514703,47.989320,47.964595, 7.499292,7.500708,0.001417, 235.514703,0.196262,1200.000000,70062852905989.625000,48.000,47.385,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.982,40.800,47.982,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2296,network_wide,-1,,trunk,1308,1028,"LINESTRING (-76.5105959 42.4400434, -76.5105905 42.4399858, -76.5105840 42.4399150, -76.5105320 42.4393520, -76.5105201 42.4392931, -76.5105130 42.4392580, -76.5104910 42.4391810)",,1,1,0,0.059814,48.000000,2200.000000,45.000000,40.799999,14.802422,48.000000,48.000000, 7.500000,7.500000,0.000000, 4.934141,0.002243,2200.000000,1518785271866515586841052023148996019051560960.000000,48.000,47.400,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,48.000,40.800,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2297,network_wide,-1,,trunk,513,71,"LINESTRING (-76.5086020 42.4443176, -76.5086049 42.4444031, -76.5086151 42.4446382, -76.5086287 42.4449539)",,1,1,0,0.043934,48.000000,2200.000000,45.000000,40.799999,288.147142,47.999974,47.999913, 7.499998,7.500002,0.000003, 96.049047,0.043659,2200.000000,3572659460880078869626880.000000,48.000,47.400,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,48.000,40.800,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2298,network_wide,-1,,trunk,71,109,"LINESTRING (-76.5086287 42.4449539, -76.5086336 42.4450637, -76.5086262 42.4452416)",,1,1,0,0.019863,48.000000,2200.000000,45.000000,40.799999,288.147142,47.999974,47.999913, 7.499998,7.500002,0.000003, 96.049047,0.043659,2200.000000,3572659460880078869626880.000000,48.000,47.400,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,48.000,40.800,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2299,network_wide,-1,,trunk,109,1281,"LINESTRING (-76.5086262 42.4452416, -76.5086030 42.4455445, -76.5085827 42.4456537, -76.5085715 42.4458726)",,1,1,0,0.043661,48.000000,2200.000000,45.000000,40.799999,288.147142,47.999974,47.999913, 7.499998,7.500002,0.000003, 96.049047,0.043659,2200.000000,3572659460880078869626880.000000,48.000,47.400,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,48.000,40.800,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2300,network_wide,-1,,primary,1305,1028,"LINESTRING (-76.5117568 42.4393080, -76.5116256 42.4392713, -76.5113671 42.4392268, -76.5113306 42.4392222, -76.5111871 42.4392042, -76.5110826 42.4391982, -76.5108554 42.4391877, -76.5107258 42.4391783, -76.5106451 42.4391793, -76.5105950 42.4391800, -76.5104910 42.4391810)",,1,1,0,0.065718,80.000000,1800.000000,45.000000,68.000000,731.965898,79.979497,79.932037, 7.499184,7.500816,0.001632, 365.982949,0.203324,1800.000000,35818316479619.164062,80.000,78.972,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,80.000,80.000,80.000,80.000,80.000,79.966,68.000,79.966,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2301,network_wide,-1,,primary,1028,1305,"LINESTRING (-76.5104910 42.4391810, -76.5105950 42.4391800, -76.5106451 42.4391793, -76.5107258 42.4391783, -76.5108554 42.4391877, -76.5110826 42.4391982, -76.5111871 42.4392042, -76.5113306 42.4392222, -76.5113671 42.4392268, -76.5116256 42.4392713, -76.5117568 42.4393080)",,1,1,0,0.065718,80.000000,1800.000000,45.000000,68.000000,8.689266,80.000000,80.000000, 7.500000,7.500000,0.000000, 2.896422,0.001609,1800.000000,151247994943632086283454342809063746227220250624.000000,80.000,79.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,80.000,80.000,80.000,80.000,80.000,80.000,68.002,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2302,network_wide,-1,,trunk,1309,1310,"LINESTRING (-76.5100620 42.4382910, -76.5100150 42.4382150, -76.5099560 42.4381440, -76.5092240 42.4374923)",,1,1,0,0.070025,48.000000,2200.000000,45.000000,40.799999,108.074102,47.999997,47.999991, 7.500000,7.500000,0.000000, 54.037051,0.024562,2200.000000,35466175438215835754445144064.000000,48.000,47.400,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,48.000,40.800,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2304,network_wide,-1,,tertiary,1312,1313,"LINESTRING (-76.4840680 42.4813482, -76.4841690 42.4814870)",,1,1,0,0.010883,48.000000,1200.000000,45.000000,40.799999,697.500813,47.948690,47.830241, 7.496594,7.503406,0.006813, 348.750407,0.290625,1200.000000,131081273211.673676,48.000,47.329,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.915,40.800,47.915,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2305,network_wide,-1,,tertiary,1313,1312,"LINESTRING (-76.4841690 42.4814870, -76.4840680 42.4813482)",,1,1,0,0.010883,48.000000,1200.000000,45.000000,40.799999,255.581042,47.999074,47.996929, 7.499939,7.500061,0.000123, 127.790521,0.106492,1200.000000,1241074831652806656.000000,48.000,47.399,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.998,40.800,47.998,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2306,network_wide,-1,,tertiary,1313,39,"LINESTRING (-76.4841690 42.4814870, -76.4843660 42.4817590, -76.4845030 42.4819690)",,1,1,0,0.037390,48.000000,1200.000000,45.000000,40.799999,490.772317,47.987414,47.958281, 7.499165,7.500835,0.001670, 245.386158,0.204488,1200.000000,36322457408962.851562,48.000,47.383,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.979,40.800,47.979,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2307,network_wide,-1,,tertiary,39,1313,"LINESTRING (-76.4845030 42.4819690, -76.4843660 42.4817590, -76.4841690 42.4814870)",,1,1,0,0.037390,48.000000,1200.000000,45.000000,40.799999,241.351457,47.999264,47.997558, 7.499951,7.500049,0.000098, 120.675729,0.100563,1200.000000,3103539880322146304.000000,48.000,47.399,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.999,40.800,47.999,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2308,network_wide,-1,,tertiary,1314,1312,"LINESTRING (-76.4836914 42.4808223, -76.4840680 42.4813482)",,1,1,0,0.041075,48.000000,1200.000000,45.000000,40.799999,697.500813,47.948690,47.830241, 7.496594,7.503406,0.006813, 348.750407,0.290625,1200.000000,131081273211.673676,48.000,47.329,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.915,40.800,47.915,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2309,network_wide,-1,,tertiary,1312,1314,"LINESTRING (-76.4840680 42.4813482, -76.4836914 42.4808223)",,1,1,0,0.041075,48.000000,1200.000000,45.000000,40.799999,255.581042,47.999074,47.996929, 7.499939,7.500061,0.000123, 127.790521,0.106492,1200.000000,1241074831652806656.000000,48.000,47.399,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,48.000,48.000,48.000,48.000,48.000,47.998,40.800,47.998,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2330,network_wide,-1,,motorway,1323,83,"LINESTRING (-76.4989927 42.4632400, -76.4990822 42.4631020)",,1,1,0,0.010566,88.000000,2300.000000,45.000000,74.800003,529.881993,87.997676,87.992292, 7.499916,7.500084,0.000168, 264.940997,0.115192,2300.000000,369351596128621120.000000,88.000,86.897,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,88.000,88.000,88.000,88.000,88.000,87.996,74.800,87.996,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2331,network_wide,-1,,motorway,1324,1323,"LINESTRING (-76.4986247 42.4641162, -76.4986980 42.4638841, -76.4987783 42.4636815, -76.4988905 42.4634279, -76.4989927 42.4632400)",,1,1,0,0.063418,88.000000,2300.000000,45.000000,74.800003,529.881993,87.997676,87.992292, 7.499916,7.500084,0.000168, 264.940997,0.115192,2300.000000,369351596128621120.000000,88.000,86.897,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,88.000,88.000,88.000,88.000,88.000,87.996,74.800,87.996,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,88.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
2334,network_wide,-1,,trunk,582,1327,"LINESTRING (-76.5034189 42.4516044, -76.5035064 42.4515269, -76.5040794 42.4509939, -76.5041352 42.4509442)",,1,1,0,0.058446,64.000000,2200.000000,45.000000,54.400002,289.633345,63.999820,63.999402, 7.499991,7.500009,0.000018, 144.816673,0.065826,2200.000000,3757030261308632072192.000000,64.000,63.200,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,64.000,64.000,64.000,64.000,64.000,64.000,54.400,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,64.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,
